5059,21953629700,32,0
5256,10727984600,36,0
5215,25524485400,35,0
5275,12261543000,48,0
5071,18046525500,35,1
5379,16446843900,35,0
5029,5903628700,24,0
5213,12994685300,49,0
5346,34336118600,55,0
4958,10959137000,44,2
5307,27538242500,35,0
5026,24790687500,43,1
5187,13873367900,55,1
5185,24052455000,29,2
5340,110375724100,47,0
5132,58152896900,39,1
5206,16445876400,36,0
