Start file: scen/warehouse-20-40-10-2-1-random-22.scen,
iteration: 0, cost: 16201, duration: 48640811148, num_raplans: 9
iteration: 1, cost: 15997, duration: 63349334911, num_raplans: 17
iteration: 2, cost: 16036, duration: 45587451282, num_raplans: 8
iteration: 3, cost: 15867, duration: 56724330541, num_raplans: 13
iteration: 4, cost: 16044, duration: 46143157249, num_raplans: 9
iteration: 5, cost: 16121, duration: 49780955197, num_raplans: 9
iteration: 6, cost: 16547, duration: 51697709195, num_raplans: 11
iteration: 7, cost: 16106, duration: 44599946334, num_raplans: 8
iteration: 8, cost: 15908, duration: 39041396650, num_raplans: 6
iteration: 9, cost: 15981, duration: 60514614548, num_raplans: 16
iteration: 10, cost: 16109, duration: 60145537903, num_raplans: 16
iteration: 11, cost: 16288, duration: 73279129475, num_raplans: 20
iteration: 12, cost: 15915, duration: 55997250218, num_raplans: 14
iteration: 13, cost: 16162, duration: 40946230095, num_raplans: 6
iteration: 14, cost: 16288, duration: 49595514870, num_raplans: 9
Instance summary: num_iteration:15, avg_cost: 16104.666666666666, avg_duration: 52402891307.73333, avg_replans: 11, std_duration: 9253170654.747257, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 16104.666666666666, avg_duration: 52402891307.73333, avg_replans: 11, pstd_duration: 8939412136.981794, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 16104.666666666666, avg_duration: 52402891307.73333, avg_replans: 11, pstd_duration: 8939412136.981794, success_ratio: 100.0%

