Start file: scen/warehouse-10-20-10-2-2-random-14.scen,
iteration: 0, cost: 10450, duration: 37309957496, num_raplans: 21
iteration: 1, cost: 10756, duration: 31912908672, num_raplans: 14
iteration: 2, cost: 10531, duration: 35378796974, num_raplans: 17
iteration: 3, cost: 10495, duration: 41501546763, num_raplans: 23
iteration: 4, cost: 10755, duration: 33373770431, num_raplans: 16
iteration: 5, cost: 10331, duration: 26490128368, num_raplans: 11
iteration: 6, cost: 10452, duration: 32552785454, num_raplans: 15
iteration: 7, cost: 10556, duration: 27653343303, num_raplans: 11
iteration: 8, cost: 10365, duration: 38282051990, num_raplans: 21
iteration: 9, cost: 10576, duration: 35754421521, num_raplans: 17
iteration: 10, cost: 10470, duration: 26391126033, num_raplans: 12
iteration: 11, cost: 10676, duration: 30851147472, num_raplans: 15
iteration: 12, cost: 10446, duration: 32845863334, num_raplans: 15
iteration: 13, cost: 10504, duration: 42880502545, num_raplans: 23
iteration: 14, cost: 10429, duration: 37381051766, num_raplans: 21
Instance summary: num_iteration:15, avg_cost: 10519.466666666667, avg_duration: 34037293474.8, avg_replans: 16, std_duration: 5024803305.616237, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 10519.466666666667, avg_duration: 34037293474.8, avg_replans: 16, pstd_duration: 4854421185.145531, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 10519.466666666667, avg_duration: 34037293474.8, avg_replans: 16, pstd_duration: 4854421185.145531, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 10519.466666666667, avg_duration: 34037293474.8, avg_replans: 16, pstd_duration: 4854421185.145531, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 10519.466666666667, avg_duration: 34037293474.8, avg_replans: 16, pstd_duration: 4854421185.145531, success_ratio: 100.0%

