Start file: scen/empty-8-8-random-4.scen,
iteration: 0, cost: 166, duration: 103525436, num_raplans: 8
iteration: 1, cost: 196, duration: 119939036, num_raplans: 9
iteration: 2, cost: 184, duration: 75518081, num_raplans: 4
iteration: 3, cost: 186, duration: 84029745, num_raplans: 5
iteration: 4, cost: 162, duration: 49676787, num_raplans: 2
iteration: 5, cost: 187, duration: 82911445, num_raplans: 4
iteration: 6, cost: 175, duration: 77907702, num_raplans: 5
iteration: 7, cost: 161, duration: 56749769, num_raplans: 3
iteration: 8, cost: 190, duration: 71979472, num_raplans: 3
iteration: 9, cost: 174, duration: 103879955, num_raplans: 8
iteration: 10, cost: 221, duration: 115755639, num_raplans: 7
iteration: 11, cost: 178, duration: 64920377, num_raplans: 3
iteration: 12, cost: 181, duration: 91204629, num_raplans: 6
iteration: 13, cost: 201, duration: 119429856, num_raplans: 9
iteration: 14, cost: 169, duration: 61783437, num_raplans: 3
Instance summary: num_iteration:15, avg_cost: 182.06666666666666, avg_duration: 85280757.73333333, avg_replans: 5, std_duration: 22978359.615831625, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 182.06666666666666, avg_duration: 85280757.73333333, avg_replans: 5, pstd_duration: 22199204.413496062, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 182.06666666666666, avg_duration: 85280757.73333333, avg_replans: 5, pstd_duration: 22199204.413496062, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 182.06666666666666, avg_duration: 85280757.73333333, avg_replans: 5, pstd_duration: 22199204.413496062, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 182.06666666666666, avg_duration: 85280757.73333333, avg_replans: 5, pstd_duration: 22199204.413496062, success_ratio: 100.0%

