Start file: scen/warehouse-10-20-10-2-2-even-25.scen,
iteration: 0, cost: 12225, duration: 28439688418, num_raplans: 11
iteration: 1, cost: 11893, duration: 37731121802, num_raplans: 17
iteration: 2, cost: 12151, duration: 39681374157, num_raplans: 19
iteration: 3, cost: 12287, duration: 39801266139, num_raplans: 19
iteration: 4, cost: 12119, duration: 29252475414, num_raplans: 12
iteration: 5, cost: 11695, duration: 26975099909, num_raplans: 12
iteration: 6, cost: 11761, duration: 32488204342, num_raplans: 13
iteration: 7, cost: 12069, duration: 39976527169, num_raplans: 20
iteration: 8, cost: 11925, duration: 40977940278, num_raplans: 19
iteration: 9, cost: 11935, duration: 32466638978, num_raplans: 15
iteration: 10, cost: 11799, duration: 31535901072, num_raplans: 13
iteration: 11, cost: 12097, duration: 40540453523, num_raplans: 19
iteration: 12, cost: 12042, duration: 31472235058, num_raplans: 13
iteration: 13, cost: 12328, duration: 51950427120, num_raplans: 26
iteration: 14, cost: 12384, duration: 41530809567, num_raplans: 20
Instance summary: num_iteration:15, avg_cost: 12047.333333333334, avg_duration: 36321344196.4, avg_replans: 16, std_duration: 6681780939.503864, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 12047.333333333334, avg_duration: 36321344196.4, avg_replans: 16, pstd_duration: 6455213661.990541, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 12047.333333333334, avg_duration: 36321344196.4, avg_replans: 16, pstd_duration: 6455213661.990541, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 12047.333333333334, avg_duration: 36321344196.4, avg_replans: 16, pstd_duration: 6455213661.990541, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 12047.333333333334, avg_duration: 36321344196.4, avg_replans: 16, pstd_duration: 6455213661.990541, success_ratio: 100.0%

