Start file: scen/empty-48-48-even-14.scen,
iteration: 0, cost: 3507, duration: 9965419176, num_raplans: 21
iteration: 1, cost: 3583, duration: 11412015268, num_raplans: 22
iteration: 2, cost: 3471, duration: 7210782220, num_raplans: 13
iteration: 3, cost: 3541, duration: 7582632763, num_raplans: 13
iteration: 4, cost: 3523, duration: 8080020573, num_raplans: 14
iteration: 5, cost: 3658, duration: 10813226670, num_raplans: 21
iteration: 6, cost: 3534, duration: 9256309621, num_raplans: 18
iteration: 7, cost: 3567, duration: 8800864971, num_raplans: 16
iteration: 8, cost: 3541, duration: 11247144409, num_raplans: 23
iteration: 9, cost: 3567, duration: 13899119798, num_raplans: 30
iteration: 10, cost: 3677, duration: 16179925379, num_raplans: 35
iteration: 11, cost: 3531, duration: 7974361558, num_raplans: 15
iteration: 12, cost: 3636, duration: 11043721706, num_raplans: 23
iteration: 13, cost: 3453, duration: 6646388639, num_raplans: 10
iteration: 14, cost: 3439, duration: 6984582695, num_raplans: 12
Instance summary: num_iteration:15, avg_cost: 3548.5333333333333, avg_duration: 9806434363.066668, avg_replans: 19, std_duration: 2697578622.68561, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 3548.5333333333333, avg_duration: 9806434363.066668, avg_replans: 19, pstd_duration: 2606108541.586932, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 3548.5333333333333, avg_duration: 9806434363.066668, avg_replans: 19, pstd_duration: 2606108541.586932, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 3548.5333333333333, avg_duration: 9806434363.066668, avg_replans: 19, pstd_duration: 2606108541.586932, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 3548.5333333333333, avg_duration: 9806434363.066668, avg_replans: 19, pstd_duration: 2606108541.586932, success_ratio: 100.0%

