Start file: scen/empty-32-32-random-19.scen,
iteration: 0, cost: 2501, duration: 4101358140, num_raplans: 12
iteration: 1, cost: 2665, duration: 6424524464, num_raplans: 21
iteration: 2, cost: 2571, duration: 6828164179, num_raplans: 22
iteration: 3, cost: 2559, duration: 5979156305, num_raplans: 20
iteration: 4, cost: 2556, duration: 4467274464, num_raplans: 13
iteration: 5, cost: 2569, duration: 5809204073, num_raplans: 18
iteration: 6, cost: 2596, duration: 6378239969, num_raplans: 21
iteration: 7, cost: 2584, duration: 5313920698, num_raplans: 17
iteration: 8, cost: 2559, duration: 5937520469, num_raplans: 20
iteration: 9, cost: 2580, duration: 5117416464, num_raplans: 14
iteration: 10, cost: 2442, duration: 4498899136, num_raplans: 15
iteration: 11, cost: 2501, duration: 6059615835, num_raplans: 21
iteration: 12, cost: 2545, duration: 5537518322, num_raplans: 16
iteration: 13, cost: 2534, duration: 5928743268, num_raplans: 20
iteration: 14, cost: 2481, duration: 5412863832, num_raplans: 19
Instance summary: num_iteration:15, avg_cost: 2549.5333333333333, avg_duration: 5586294641.2, avg_replans: 17, std_duration: 779510025.7964557, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 2549.5333333333333, avg_duration: 5586294641.2, avg_replans: 17, pstd_duration: 753078230.7498858, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 2549.5333333333333, avg_duration: 5586294641.2, avg_replans: 17, pstd_duration: 753078230.7498858, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 2549.5333333333333, avg_duration: 5586294641.2, avg_replans: 17, pstd_duration: 753078230.7498858, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 2549.5333333333333, avg_duration: 5586294641.2, avg_replans: 17, pstd_duration: 753078230.7498858, success_ratio: 100.0%

