Start file: scen/empty-32-32-random-7.scen,
iteration: 0, cost: 2396, duration: 7172079130, num_raplans: 27
iteration: 1, cost: 2339, duration: 5532182256, num_raplans: 17
iteration: 2, cost: 2311, duration: 4967178421, num_raplans: 17
iteration: 3, cost: 2333, duration: 5887318744, num_raplans: 21
iteration: 4, cost: 2282, duration: 5528576323, num_raplans: 21
iteration: 5, cost: 2305, duration: 5634452956, num_raplans: 21
iteration: 6, cost: 2289, duration: 7257769809, num_raplans: 27
iteration: 7, cost: 2338, duration: 6564947804, num_raplans: 22
iteration: 8, cost: 2250, duration: 7041754896, num_raplans: 27
iteration: 9, cost: 2353, duration: 6395279120, num_raplans: 21
iteration: 10, cost: 2294, duration: 6303490725, num_raplans: 23
iteration: 11, cost: 2311, duration: 8287318931, num_raplans: 35
iteration: 12, cost: 2361, duration: 6091135621, num_raplans: 20
iteration: 13, cost: 2378, duration: 7329773619, num_raplans: 26
iteration: 14, cost: 2332, duration: 5368185380, num_raplans: 19
Instance summary: num_iteration:15, avg_cost: 2324.8, avg_duration: 6357429582.333333, avg_replans: 22, std_duration: 916279133.3524115, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 2324.8, avg_duration: 6357429582.333333, avg_replans: 22, pstd_duration: 885209741.7387832, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 2324.8, avg_duration: 6357429582.333333, avg_replans: 22, pstd_duration: 885209741.7387832, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 2324.8, avg_duration: 6357429582.333333, avg_replans: 22, pstd_duration: 885209741.7387832, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 2324.8, avg_duration: 6357429582.333333, avg_replans: 22, pstd_duration: 885209741.7387832, success_ratio: 100.0%

