Start file: scen/warehouse-20-40-10-2-2-even-17.scen,
iteration: 0, cost: 22576, duration: 68838172529, num_raplans: 5
iteration: 1, cost: 21894, duration: 75142185000, num_raplans: 9
iteration: 2, cost: 22123, duration: 75928886321, num_raplans: 7
iteration: 3, cost: 22724, duration: 82650504429, num_raplans: 9
iteration: 4, cost: 22639, duration: 88639758364, num_raplans: 10
iteration: 5, cost: 22278, duration: 124801941730, num_raplans: 22
iteration: 6, cost: 22501, duration: 90908742540, num_raplans: 11
iteration: 7, cost: 22519, duration: 114276163089, num_raplans: 17
iteration: 8, cost: 22476, duration: 119069451879, num_raplans: 18
iteration: 9, cost: 22734, duration: 101720908316, num_raplans: 14
iteration: 10, cost: 22606, duration: 100034670295, num_raplans: 12
iteration: 11, cost: 22817, duration: 112402964096, num_raplans: 15
iteration: 12, cost: 22402, duration: 99515747363, num_raplans: 12
iteration: 13, cost: 22591, duration: 95668353759, num_raplans: 11
iteration: 14, cost: 22705, duration: 108882321700, num_raplans: 14
Instance summary: num_iteration:15, avg_cost: 22505.666666666668, avg_duration: 97232051427.33333, avg_replans: 12, std_duration: 16910384840.623877, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 22505.666666666668, avg_duration: 97232051427.33333, avg_replans: 12, pstd_duration: 16336983843.235416, success_ratio: 100.0%

