Start file: scen/warehouse-20-40-10-2-1-even-22.scen,
iteration: 0, cost: 19097, duration: 61172841528, num_raplans: 12
iteration: 1, cost: 19417, duration: 75162809492, num_raplans: 17
iteration: 2, cost: 18968, duration: 97125884161, num_raplans: 26
iteration: 3, cost: 18853, duration: 54532296742, num_raplans: 10
iteration: 4, cost: 18924, duration: 57213165158, num_raplans: 13
iteration: 5, cost: 20133, duration: 63706140251, num_raplans: 11
iteration: 6, cost: 20069, duration: 72773289479, num_raplans: 16
iteration: 7, cost: 19325, duration: 59787558723, num_raplans: 11
iteration: 8, cost: 19582, duration: 56857667515, num_raplans: 9
iteration: 9, cost: 18831, duration: 88886398705, num_raplans: 23
iteration: 10, cost: 19384, duration: 60933970864, num_raplans: 12
iteration: 11, cost: 19274, duration: 48455025283, num_raplans: 8
iteration: 12, cost: 19175, duration: 82400049399, num_raplans: 22
iteration: 13, cost: 19374, duration: 59246726023, num_raplans: 9
iteration: 14, cost: 19860, duration: 61609422952, num_raplans: 12
Instance summary: num_iteration:15, avg_cost: 19351.066666666666, avg_duration: 66657549751.666664, avg_replans: 14, std_duration: 13739280899.62814, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 19351.066666666666, avg_duration: 66657549751.666664, avg_replans: 14, pstd_duration: 13273406382.549063, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 19351.066666666666, avg_duration: 66657549751.666664, avg_replans: 14, pstd_duration: 13273406382.549063, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 19351.066666666666, avg_duration: 66657549751.666664, avg_replans: 14, pstd_duration: 13273406382.549063, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 19351.066666666666, avg_duration: 66657549751.666664, avg_replans: 14, pstd_duration: 13273406382.549063, success_ratio: 100.0%

