Start file: scen/warehouse-10-20-10-2-2-even-17.scen,
iteration: 0, cost: 12586, duration: 39557212440, num_raplans: 16
iteration: 1, cost: 13153, duration: 55822258979, num_raplans: 22
iteration: 2, cost: 12710, duration: 32416957185, num_raplans: 12
iteration: 3, cost: 12634, duration: 41306727688, num_raplans: 18
iteration: 4, cost: 12768, duration: 38089077002, num_raplans: 14
iteration: 5, cost: 12720, duration: 34925894119, num_raplans: 13
iteration: 6, cost: 12654, duration: 36271917790, num_raplans: 15
iteration: 7, cost: 12963, duration: 51647419374, num_raplans: 23
iteration: 8, cost: 12690, duration: 42218314985, num_raplans: 20
iteration: 9, cost: 13115, duration: 54823431364, num_raplans: 24
iteration: 10, cost: 12385, duration: 33026983588, num_raplans: 13
iteration: 11, cost: 13330, duration: 35303625620, num_raplans: 12
iteration: 12, cost: 12751, duration: 37562106569, num_raplans: 14
iteration: 13, cost: 13155, duration: 54533461721, num_raplans: 25
iteration: 14, cost: 12986, duration: 46070540385, num_raplans: 18
Instance summary: num_iteration:15, avg_cost: 12840, avg_duration: 42238395253.933334, avg_replans: 17, std_duration: 8293298463.501149, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 12840, avg_duration: 42238395253.933334, avg_replans: 17, pstd_duration: 8012087500.21261, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 12840, avg_duration: 42238395253.933334, avg_replans: 17, pstd_duration: 8012087500.21261, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 12840, avg_duration: 42238395253.933334, avg_replans: 17, pstd_duration: 8012087500.21261, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 12840, avg_duration: 42238395253.933334, avg_replans: 17, pstd_duration: 8012087500.21261, success_ratio: 100.0%

