Start file: scen/warehouse-20-40-10-2-1-even-16.scen,
iteration: 0, cost: 22992, duration: 88474005342, num_raplans: 17
iteration: 1, cost: 23625, duration: 109057235054, num_raplans: 25
iteration: 2, cost: 22479, duration: 98907341530, num_raplans: 21
iteration: 3, cost: 22951, duration: 82093250817, num_raplans: 14
iteration: 4, cost: 22691, duration: 81274287005, num_raplans: 15
iteration: 5, cost: 22722, duration: 83162992987, num_raplans: 15
iteration: 6, cost: 22308, duration: 100712510311, num_raplans: 19
iteration: 7, cost: 22518, duration: 97522210083, num_raplans: 21
iteration: 8, cost: 23076, duration: 77716099803, num_raplans: 14
iteration: 9, cost: 23232, duration: 105158794274, num_raplans: 22
iteration: 10, cost: 22270, duration: 78605225276, num_raplans: 14
iteration: 11, cost: 23063, duration: 90408814908, num_raplans: 17
iteration: 12, cost: 22715, duration: 109713460936, num_raplans: 25
iteration: 13, cost: 23096, duration: 123855919351, num_raplans: 29
iteration: 14, cost: 22311, duration: 84804634548, num_raplans: 17
Instance summary: num_iteration:15, avg_cost: 22803.266666666666, avg_duration: 94097785481.66667, avg_replans: 19, std_duration: 13685857552.646606, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 22803.266666666666, avg_duration: 94097785481.66667, avg_replans: 19, pstd_duration: 13221794526.005608, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 22803.266666666666, avg_duration: 94097785481.66667, avg_replans: 19, pstd_duration: 13221794526.005608, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 22803.266666666666, avg_duration: 94097785481.66667, avg_replans: 19, pstd_duration: 13221794526.005608, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 22803.266666666666, avg_duration: 94097785481.66667, avg_replans: 19, pstd_duration: 13221794526.005608, success_ratio: 100.0%

