Start file: scen/warehouse-20-40-10-2-2-random-13.scen,
iteration: 0, cost: 18841, duration: 86947959311, num_raplans: 12
iteration: 1, cost: 19554, duration: 69823783949, num_raplans: 6
iteration: 2, cost: 19303, duration: 68240243000, num_raplans: 6
iteration: 3, cost: 19748, duration: 95357771796, num_raplans: 12
iteration: 4, cost: 19542, duration: 85220262734, num_raplans: 9
iteration: 5, cost: 18856, duration: 82412231139, num_raplans: 10
iteration: 6, cost: 19293, duration: 91235222223, num_raplans: 10
iteration: 7, cost: 19065, duration: 76352601141, num_raplans: 7
iteration: 8, cost: 19428, duration: 92463437276, num_raplans: 12
iteration: 9, cost: 19587, duration: 87713038882, num_raplans: 12
iteration: 10, cost: 19712, duration: 78560660239, num_raplans: 7
iteration: 11, cost: 19898, duration: 88468914215, num_raplans: 10
iteration: 12, cost: 19986, duration: 102786167569, num_raplans: 14
iteration: 13, cost: 19261, duration: 106434523802, num_raplans: 16
iteration: 14, cost: 19116, duration: 82121935402, num_raplans: 9
Instance summary: num_iteration:15, avg_cost: 19412.666666666668, avg_duration: 86275916845.2, avg_replans: 10, std_duration: 10753397607.82534, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 19412.666666666668, avg_duration: 86275916845.2, avg_replans: 10, pstd_duration: 10388769069.104618, success_ratio: 100.0%

