Start file: scen/warehouse-10-20-10-2-2-random-7.scen,
iteration: 0, cost: 9142, duration: 20849608847, num_raplans: 10
iteration: 1, cost: 9279, duration: 34469082946, num_raplans: 22
iteration: 2, cost: 9091, duration: 24562567653, num_raplans: 14
iteration: 3, cost: 9091, duration: 24438198653, num_raplans: 13
iteration: 4, cost: 9019, duration: 22947256592, num_raplans: 13
iteration: 5, cost: 9345, duration: 21755820336, num_raplans: 10
iteration: 6, cost: 9386, duration: 24116897278, num_raplans: 12
iteration: 7, cost: 9184, duration: 24880321246, num_raplans: 13
iteration: 8, cost: 9173, duration: 27226305352, num_raplans: 15
iteration: 9, cost: 9124, duration: 23190221513, num_raplans: 12
iteration: 10, cost: 9102, duration: 27455446270, num_raplans: 17
iteration: 11, cost: 9086, duration: 24472705144, num_raplans: 13
iteration: 12, cost: 9181, duration: 21426124196, num_raplans: 10
iteration: 13, cost: 9255, duration: 28286951384, num_raplans: 16
iteration: 14, cost: 9276, duration: 35590303460, num_raplans: 24
Instance summary: num_iteration:15, avg_cost: 9182.266666666666, avg_duration: 25711187391.333332, avg_replans: 14, std_duration: 4355720699.613386, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 9182.266666666666, avg_duration: 25711187391.333332, avg_replans: 14, pstd_duration: 4208025977.2848945, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 9182.266666666666, avg_duration: 25711187391.333332, avg_replans: 14, pstd_duration: 4208025977.2848945, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 9182.266666666666, avg_duration: 25711187391.333332, avg_replans: 14, pstd_duration: 4208025977.2848945, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 9182.266666666666, avg_duration: 25711187391.333332, avg_replans: 14, pstd_duration: 4208025977.2848945, success_ratio: 100.0%

