Start file: scen/maze-128-128-10-even-5.scen,
iteration: 0, cost: 27697, duration: 61033424573, num_raplans: 11
iteration: 1, cost: 27051, duration: 39273214616, num_raplans: 4
iteration: 2, cost: 27449, duration: 66954773025, num_raplans: 13
iteration: 3, cost: 27726, duration: 65912412426, num_raplans: 12
iteration: 4, cost: 27893, duration: 61555406568, num_raplans: 11
iteration: 5, cost: 27711, duration: 62597054150, num_raplans: 11
iteration: 6, cost: 26971, duration: 50815179753, num_raplans: 9
iteration: 7, cost: 27531, duration: 57900345322, num_raplans: 9
iteration: 8, cost: 27824, duration: 52219402864, num_raplans: 7
iteration: 9, cost: 27409, duration: 46644278715, num_raplans: 7
iteration: 10, cost: 27710, duration: 67750318980, num_raplans: 14
iteration: 11, cost: 27190, duration: 44753098698, num_raplans: 7
iteration: 12, cost: 27430, duration: 45159920969, num_raplans: 6
iteration: 13, cost: 26908, duration: 62214262547, num_raplans: 13
iteration: 14, cost: 27226, duration: 90340505190, num_raplans: 20
Instance summary: num_iteration:15, avg_cost: 27448.4, avg_duration: 58341573226.4, avg_replans: 10, std_duration: 12671104459.867178, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 27448.4, avg_duration: 58341573226.4, avg_replans: 10, pstd_duration: 12241449901.2171, success_ratio: 100.0%

