Start file: scen/warehouse-20-40-10-2-1-even-11.scen,
iteration: 0, cost: 18741, duration: 78034830596, num_raplans: 20
iteration: 1, cost: 18830, duration: 81857694226, num_raplans: 20
iteration: 2, cost: 19095, duration: 70565711755, num_raplans: 17
iteration: 3, cost: 18624, duration: 61943329185, num_raplans: 14
iteration: 4, cost: 18986, duration: 63151613127, num_raplans: 13
iteration: 5, cost: 18909, duration: 50301242278, num_raplans: 8
iteration: 6, cost: 18905, duration: 80889838487, num_raplans: 20
iteration: 7, cost: 18935, duration: 52851352764, num_raplans: 9
iteration: 8, cost: 19400, duration: 83222843305, num_raplans: 19
iteration: 9, cost: 18983, duration: 77821127972, num_raplans: 19
iteration: 10, cost: 18909, duration: 66019265843, num_raplans: 13
iteration: 11, cost: 18805, duration: 50884185071, num_raplans: 9
iteration: 12, cost: 19033, duration: 67714099022, num_raplans: 16
iteration: 13, cost: 18642, duration: 48608856402, num_raplans: 7
iteration: 14, cost: 18710, duration: 67899816167, num_raplans: 17
Instance summary: num_iteration:15, avg_cost: 18900.466666666667, avg_duration: 66784387080, avg_replans: 14, std_duration: 12093057122.790623, success_ratio: 100.0%

Instance_summary: num_iteration: 15, avg_cost: 18900.466666666667, avg_duration: 66784387080, avg_replans: 14, pstd_duration: 11683003118.636572, success_ratio: 100.0%
Instance_summary: num_iteration:  15, avg_cost: 18900.466666666667, avg_duration: 66784387080, avg_replans: 14, pstd_duration: 11683003118.636572, success_ratio: 100.0%
Instance_summary: num_iteration:   15, avg_cost: 18900.466666666667, avg_duration: 66784387080, avg_replans: 14, pstd_duration: 11683003118.636572, success_ratio: 100.0%
Instance_summary: num_iteration:    15, avg_cost: 18900.466666666667, avg_duration: 66784387080, avg_replans: 14, pstd_duration: 11683003118.636572, success_ratio: 100.0%

